959.0
94.0
36.0
549.0
66.0
61.0
54.0
25.0
15.0
6.0
42.0
5.0
12.0
6.0
6.0
6.0
5.0
45.0
110.0
8.0
35.0
76.0
21.0
47.0
7.0
45.0
6.0
30.0
153.0
184.0
115.0
191.0
8.0
15.0
12.0
33.0
90.0
178.0
265.0
59.0
65.0
57.0
83.0
1613.0
127.0
64.0
43.0
335.0
29.0
40.0
22.0
41.0
1.0
2.0
38.0
900.0
44.0
231.0
114.0
53.0
37.0
51.0
30.0
18.0
1.0
7.0
19.0
11.0
5.0
8.0
47.0
13.0
9.0
15.0
18.0
29.0
28.0
10.0
35.0
16.0
115.0
44.0
41.0
85.0
2.0
55.0
19.0
224.0
12.0
161.0
552.0
236.0
167.0
126.0
103.0
619.0
24.0
31.0
55.0
13.0
43.0
37.0
27.0
93.0
1.0
1.0
32.0
117.0
65.0
35.0
3.0
23.0
2.0
41.0
29.0
16.0
42.0
38.0
2.0
222.0
7.0
5.0
9.0
2.0
11.0
95.0
13.0
9.0
3.0
82.0
19.0
15.0
17.0
92.0
334.0
139.0
15.0
14.0
19.0
11.0
94.0
32.0
43.0
18.0
18.0
37.0
11.0
25.0
71.0
50.0
65.0
155.0
155.0
27.0
28.0
130.0
1.0
3.0
194.0
104.0
3.0
22.0
63.0
19.0
272.0
98.0
216.0
30.0
219.0
259.0
10.0
22.0
59.0
15.0
11.0
10.0
15.0
4.0
12.0
1.0
6.0
84.0
16.0
348.0
130.0
620.0
42.0
191.0
38.0
198.0
27.0
32.0
96.0
292.0
46.0
8.0
17.0
237.0
7.0
64.0
3.0
1093.0
329.0
158.0
15.0
27.0
32.0
6.0
25.0
30.0
110.0
16.0
16.0
59.0
74.0
23.0
567.0
1.0
48.0
155.0
178.0
369.0
111.0
136.0
91.0
155.0
26.0
127.0
171.0
93.0
184.0
71.0
745.0
97.0
98.0
20.0
120.0
34.0
10.0
1.0
41.0
61.0
227.0
149.0
253.0
139.0
142.0
800.0
47.0
338.0
186.0
40.0
16.0
28.0
25.0
81.0
15.0
28.0
27.0
9.0
68.0
15.0
42.0
2.0
34.0
231.0
28.0
44.0
56.0
8.0
9.0
16.0
25.0
47.0
35.0
17.0
4.0
30.0
123.0
3102.0
5719.0
12.0
38.0
57.0
69.0
1.0
68.0
1.0
65.0
32.0
138.0
25.0
1.0
1.0
214.0
74.0
1.0
47.0
3.0
128.0
122.0
214.0
121.0
371.0
143.0
555.0
46.0
681.0
79.0
223.0
35.0
137.0
70.0
136.0
66.0
474.0
15.0
57.0
84.0
20.0
47.0
37.0
40.0
1.0
3.0
47.0
43.0
24.0
13.0
14.0
22.0
29.0
186.0
3.0
5.0
47.0
37.0
18.0
17.0
50.0
230.0
2520.0
611.0
5.0
81.0
1.0
16.0
222.0
34.0
154.0
5.0
76.0
52.0
40.0
32.0
8.0
17.0
16.0
932.0
877.0
1082.0
916.0
39.0
198.0
37.0
44.0
156.0
21.0
104.0
115.0
90.0
5.0
604.0
153.0
2162.0
616.0
1182.0
90.0
386.0
25.0
56.0
46.0
260.0
181.0
98.0
32.0
83.0
33.0
30.0
21.0
56.0
3.0
17.0
82.0
1.0
211.0
61.0
187.0
176.0
142.0
28.0
57.0
65.0
539.0
55.0
138.0
4.0
47.0
17.0
53.0
2.0
9.0
26.0
14.0
18.0
2.0
14.0
8.0
74.0
17.0
452.0
114.0
60.0
75.0
44.0
116.0
