index,area,time,profit,distance,shape,profit_lo,profit_up,profit_be,time_be
1.0,1877.0,3200.01,7728.088960039779,104.9,Polygon(7 Points),7674.325209668165,7504.087670196543,7674.325209668165,71.08288441877853
2.0,1877.0,3200.01,497.84206850866013,119.0,Polygon(7 Points),494.3786176045379,483.41194664272473,494.3786176045379,4.5234379943810765
3.0,1877.0,3200.01,127.22302030762441,65.3,Polygon(7 Points),126.33793904876346,123.53541774585042,126.33793904876346,1.2121211150250795
4.0,1877.0,3200.01,3887.975894769787,54.1,Polygon(7 Points),3860.927530479714,3775.281589643237,3860.927530479714,37.42200312356499
5.0,1877.0,3200.01,633.8936915014182,45.0,Polygon(7 Points),629.4837393944686,615.5200670188298,629.4837393944686,6.152437018209125
6.0,1877.0,3200.01,384.3659651095471,39.7,Polygon(7 Points),381.6919591675414,373.22498673810554,381.6919591675414,3.748886641097076
7.0,281.0,3200.0,140.13420612050547,144.5,Polygon(7 Points),140.0850972903641,133.45642491647652,140.0850972903641,1.0637436505282822
8.0,281.0,3200.0,62.71079185114597,158.6,Polygon(7 Points),62.68881539221917,59.722449756045776,62.68881539221917,0.4704309641570915
9.0,281.0,3200.0,48.51803598858419,172.8,Polygon(7 Points),48.501033259171315,46.2060178329145,48.501033259171315,0.3597012212620228
10.0,281.0,3200.0,26.136612570452968,187.2,Polygon(7 Points),26.127453218837648,24.891130935441815,26.127453218837648,0.19149694148878746
11.0,281.0,3200.0,134.94128795839396,201.6,Polygon(7 Points),134.89399894186573,128.51096361915924,134.89399894186573,0.9772170493137801
12.0,281.0,3200.0,23.92504751084238,216.1,Polygon(7 Points),23.916663183226298,22.78495304713938,23.916663183226298,0.1712602137000312
13.0,281.0,3200.0,48.24351137024955,54.0,Polygon(7 Points),48.22660484563366,45.944575069375404,48.22660484563366,0.39650573789284094
14.0,281.0,3200.0,47.732486949127434,59.9,Polygon(7 Points),47.71575950863517,45.45790237056749,47.71575950863517,0.39020133307230154
15.0,281.0,3200.0,22.639381254753417,68.7,Polygon(7 Points),22.63144747784538,21.560552332114554,22.63144747784538,0.18360241696295648
16.0,281.0,3200.0,12.434702101042326,79.3,Polygon(7 Points),12.430344466384497,11.842154269454124,12.430344466384497,0.09988879403317094
17.0,281.0,3200.0,21.685186741239953,91.2,Polygon(7 Points),21.677587353611905,20.651827817423854,21.677587353611905,0.1723660218189165
18.0,281.0,3200.0,101.570469109029,103.8,Polygon(7 Points),101.53487460963485,96.73035627521156,101.53487460963485,0.7984454573842171
19.0,281.0,3200.0,425.2456061282794,117.0,Polygon(7 Points),425.09658245434673,404.98148079932594,425.09658245434673,3.304717683224034
20.0,281.0,3200.0,41.4113451777949,130.7,Polygon(7 Points),41.396832927199114,39.437980428976665,41.396832927199114,0.3180545464713897
21.0,281.0,3200.0,248.98069612527746,65.3,Polygon(7 Points),248.8934429766495,237.11607963527024,248.8934429766495,2.025412076651365
22.0,281.0,3200.0,418.13811115545775,65.3,Polygon(7 Points),417.9915782421539,398.2126775538933,417.9915782421539,3.401476472763683
23.0,281.0,3200.0,60.94069518369996,68.7,Polygon(7 Points),60.919339039962296,58.036703074105944,60.919339039962296,0.49422105671641864
24.0,281.0,3200.0,244.56368170676387,74.9,Polygon(7 Points),244.47797646293958,232.90954812937625,244.47797646293958,1.9723497827369099
25.0,281.0,3200.0,33.209246972756716,83.4,Polygon(7 Points),33.197609077100424,31.626734812635522,33.197609077100424,0.26579848228106717
26.0,281.0,3200.0,194.9051703689933,93.6,Polygon(7 Points),194.8368675243824,185.6174017414043,194.8368675243824,1.5459356458346292
27.0,281.0,3200.0,31.817774917994,104.9,Polygon(7 Points),31.806624651780055,30.301570236899266,31.806624651780055,0.2498792180508373
28.0,281.0,3200.0,131.58119262933022,117.1,Polygon(7 Points),131.53508112937942,125.31098609468684,131.53508112937942,1.0224705623090362
29.0,43.0,1600.0,1466.7097228064267,30.0,Polygon(7 Points),1406.5714863900578,1456.8340293416095,1456.8340293416095,9.408365764754297
30.0,43.0,1600.0,1546.1608622038248,45.0,Polygon(7 Points),1482.7649590996748,1535.75020596763,1535.75020596763,9.780898167436243
31.0,43.0,1600.0,964.236284242294,60.0,Polygon(7 Points),924.7005337653355,957.7438598567719,957.7438598567719,6.0165091912675805
32.0,43.0,1600.0,970.6577534564674,75.0,Polygon(7 Points),930.8587090040634,964.1220918437239,964.1220918437239,5.975098379039356
33.0,43.0,1600.0,32.79133465174725,89.9,Polygon(7 Points),31.446819779423535,32.570543063413574,32.570543063413574,0.1991924551047936
34.0,281.0,3200.0,45.67745555543043,83.4,Polygon(7 Points),45.6614482830573,43.500798887510086,45.6614482830573,0.3655908961457091
35.0,281.0,3200.0,46.42470337460402,74.9,Polygon(7 Points),46.40843423564429,44.2124382882984,46.40843423564429,0.3744045435344511
36.0,281.0,3200.0,225.6280712059152,68.7,Polygon(7 Points),225.54900178431762,214.87627166523404,225.54900178431762,1.8298141076359233
37.0,43.0,1600.0,303.7136072527968,89.9,Polygon(7 Points),291.2606996107253,301.6686337725752,301.6686337725752,1.8449221332378467
38.0,43.0,1600.0,1316.9579802921705,75.0,Polygon(7 Points),1262.959885687812,1308.0905997074667,1308.0905997074667,8.106825979894264
39.0,43.0,1600.0,1661.2026061550264,60.0,Polygon(7 Points),1593.0897454362166,1650.0173474318822,1650.0173474318822,10.36534396373941
40.0,43.0,1600.0,330.0912917247258,45.0,Polygon(7 Points),316.55684258864005,327.86871123603765,327.86871123603765,2.08813286459415
41.0,43.0,1600.0,445.0598412324032,30.0,Polygon(7 Points),426.8114356104286,442.06315109176563,442.06315109176563,2.854883763575184
42.0,43.0,1600.0,604.4534914780926,15.0,Polygon(7 Points),579.6696051998626,600.3835672778536,600.3835672778536,3.9324592465605717
43.0,43.0,1600.0,683.5248247555068,0.0,Polygon(7 Points),655.4988446529471,678.9224951057367,678.9224951057367,4.511020000200233
44.0,43.0,1600.0,21579.012603897972,15.0,Polygon(7 Points),20694.226922432706,21433.716155367074,21433.716155367074,140.38894446343232
45.0,1877.0,3200.01,663.6892417387808,133.2,Polygon(7 Points),659.0720041653425,644.4519830874775,659.0720041653425,5.95735126970849
46.0,1877.0,3200.01,309.3532391550181,147.7,Polygon(7 Points),307.2010912679299,300.38653018644663,307.2010912679299,2.7428900328544303
47.0,1877.0,3200.01,184.61818232397422,162.2,Polygon(7 Points),183.33380711558175,179.26696144868157,183.33380711558175,1.6171795177939947
48.0,43.0,1600.0,1456.8857887186095,164.9,Polygon(7 Points),1397.1503546165131,1447.0762420585497,1447.0762420585497,8.299048493252673
49.0,43.0,1600.0,138.3484114595572,149.9,Polygon(7 Points),132.67583061631836,137.41687982676444,137.41687982676444,0.798026865396173
50.0,43.0,1600.0,276.2321710131028,134.9,Polygon(7 Points),264.90606104881704,274.3722363555304,274.3722363555304,1.6137161766780688
51.0,43.0,1600.0,130.7934384586822,119.9,Polygon(7 Points),125.43062767108636,129.91277619447095,129.91277619447095,0.7739612341181221
52.0,43.0,1600.0,85.64709878252215,104.9,Polygon(7 Points),82.13538450472763,85.07041719340127,85.07041719340127,0.5134508776455208
53.0,454.0,6400.0,3.7895097643278453,169.0,Polygon(7 Points),3.7660951934746483,3.789049187439214,3.789049187439214,0.026107832951802648
54.0,454.0,6400.0,3.918000719526126,155.8,Polygon(7 Points),3.893792230524781,3.9175245258511433,3.9175245258511433,0.02729103824240881
55.0,1877.0,3200.01,106.60955222938131,79.3,Polygon(7 Points),105.86787736216286,103.51943805853351,105.86787736216286,1.0030211726156033
56.0,454.0,6400.0,6324.45081200261,98.3,Polygon(7 Points),6285.373382241334,6323.682138464752,6323.682138464752,46.27859644668785
57.0,1877.0,3200.01,144.86604270232732,68.7,Polygon(7 Points),143.85822022545835,140.66705112917134,143.85822022545835,1.375982891967809
58.0,1877.0,3200.01,964.236284242294,60.0,Polygon(7 Points),957.5281628485947,936.2875672307844,957.5281628485947,9.231053539811077
59.0,1877.0,3200.01,508.4204158190154,54.1,Polygon(7 Points),504.8833721253849,493.6836769544685,504.8833721253849,4.893577250429423
60.0,1877.0,3200.01,278.1794880453939,51.9,Polygon(7 Points),276.24421366758725,270.11636086708324,276.24421366758725,2.68288910963381
61.0,1877.0,3200.01,277.08732359164117,54.1,Polygon(7 Points),275.15964732215855,269.05585317189355,275.15964732215855,2.6669822472139155
