index,area,time,profit,distance,shape,profit_lo,profit_up,profit_be,time_be
37.0,153.0,29.540887061748904,2452.8980162852586,71.72,Polygon(7 Points),2437.8557218206224,2347.227382157829,2437.8557218206224,23.907647596761887
38.0,153.0,33.55629371503123,2753.8587635958484,63.43,Polygon(7 Points),2736.970839939422,2635.2227665366427,2736.970839939422,27.15734443300454
39.0,153.0,28.546428697547384,2343.2478728525252,63.59,Polygon(7 Points),2328.8780033051326,2242.300957408781,2328.8780033051326,23.102825450721202
40.0,153.0,13.25582600223779,1101.5193733079536,72.26,Polygon(7 Points),1094.764351834663,1054.0660140943587,1094.764351834663,10.728033183399324
41.0,78.0,10.270801791840112,868.427103905457,84.74,Polygon(7 Points),867.745678886052,851.8086539595457,867.745678886052,9.543137553393834
42.0,78.0,34.02291825691999,2797.9880925853386,64.9,Polygon(7 Points),2795.792607113144,2744.4450549984476,2795.792607113144,31.612467602248543
43.0,78.0,100.3581593778771,8069.465068377171,49.2,Polygon(7 Points),8063.133235381543,7915.045658013278,8063.133235381543,93.24799942195317
44.0,78.0,336.8794067442267,26833.062359423348,42.73,Polygon(7 Points),26812.007373971224,26319.57780590101,26812.007373971224,313.01222461716765
45.0,177.0,113.46310113914254,10232.215923829013,132.98,Polygon(7 Points),10204.40993010567,10220.854780881255,10220.854780881255,123.46365738753268
46.0,177.0,41.81389011119953,3845.9440466845385,148.38,Polygon(7 Points),3835.4927136772476,3841.6737771350363,3841.6737771350363,45.499336356038654
47.0,177.0,60.04643963855689,5651.831100019408,166.78,Polygon(7 Points),5636.47227830743,5645.555698725894,5645.555698725894,65.33888970463208
48.0,163.0,25.44476409191063,2102.0343695728907,68.1,Polygon(7 Points),2083.3239734674826,2101.741095519719,2101.741095519719,26.227490769564834
49.0,81.0,16.56848417451892,1337.4163268092548,51.89,Polygon(7 Points),1326.7041834798583,1331.7632264235044,1331.7632264235044,19.48278393867977
50.0,81.0,101.79787789466276,8136.178424417939,45.07,Polygon(7 Points),8071.011050811965,8101.787762013402,8101.787762013402,119.70353108632563
51.0,81.0,53.38555849469352,4310.866053260336,52.14,Polygon(7 Points),4276.337825878423,4292.644533109806,4292.644533109806,62.77576697073221
52.0,81.0,0.4128395728196329,34.153529793413526,69.1,Polygon(7 Points),33.87997435744491,34.00916686873584,34.00916686873584,0.48545564662769175
53.0,177.0,12.733293710656561,1131.4253015228624,121.62,Polygon(7 Points),1128.3506591319297,1130.169045333489,1130.169045333489,13.85559707361976
54.0,5.0,330.1980328191822,25629.42097737021,25.3,Polygon(7 Points),25623.78211932471,25487.51914518713,25623.78211932471,317.6890273666215
55.0,5.0,139.5588629091198,11135.006254740423,43.89,Polygon(7 Points),11132.556385909531,11073.355318876016,11132.556385909531,134.27190658724695
56.0,5.0,42.292218207666,3489.3899502538293,67.2,Polygon(7 Points),3488.622231989251,3470.0703242825884,3488.622231989251,40.69004758404426
57.0,163.0,15.732570121339199,1338.1652168107485,89.06,Polygon(7 Points),1326.254088418449,1337.978517134174,1337.978517134174,16.216532255849714
58.0,81.0,25.164677469316327,2107.2271795868764,77.75,Polygon(7 Points),2090.3491744938865,2098.320179916694,2098.320179916694,29.590997514139726
59.0,81.0,34.20252092982826,2828.1209493851743,68.75,Polygon(7 Points),2805.4688878278284,2816.1668171456936,2816.1668171456936,40.218544944433035
60.0,81.0,146.2414471191709,12095.240114034303,68.92,Polygon(7 Points),11998.362318311483,12044.114966850319,12044.114966850319,171.96446501029405
61.0,81.0,9.647069886392766,808.4405349295243,78.3,Polygon(7 Points),801.965265628663,805.0233525546319,805.0233525546319,11.343933232406975
62.0,78.0,36.154788986330985,3072.1808845355026,88.34,Polygon(7 Points),3069.770249365959,3013.3908214146763,3069.770249365959,33.59329987115539
63.0,78.0,63.73621057376792,5307.069932337121,73.71,Polygon(7 Points),5302.905656239149,5205.512443362668,5302.905656239149,59.22063700233953
64.0,78.0,46.3983194191693,3817.290268307133,65.19,Polygon(7 Points),3814.294971311614,3744.2415956349105,3814.294971311614,43.1110981827357
65.0,2.0,69.23568990499838,5516.526682405509,42.95,Polygon(7 Points),5505.261570833475,5515.5312838607515,5515.5312838607515,71.66063459347397
66.0,2.0,766.2924220623745,59439.898309937926,24.87,Polygon(7 Points),59318.518114601,59429.17301272023,59429.17301272023,793.1314228905457
67.0,2.0,1091.206057488394,84650.49177733841,24.93,Polygon(7 Points),84477.62988626106,84635.21749676674,84635.21749676674,1129.4249925025424
68.0,2.0,384.8250670074271,30675.817116407703,43.26,Polygon(7 Points),30613.175073275423,30670.28199159552,30670.28199159552,398.30336849488805
69.0,5.0,199.25202362155875,15464.215222634,25.24,Polygon(7 Points),15460.81286272495,15378.594853945107,15460.81286272495,191.7036907964486
70.0,153.0,5.7302703847979215,485.3271603305884,85.96,Polygon(7 Points),482.3509118241649,464.41930829152756,482.3509118241649,4.637548111116173
71.0,153.0,19.427862534548392,1544.404980275568,41.38,Polygon(7 Points),1534.9339813462539,1477.8721474664687,1534.9339813462539,15.723105743691162
72.0,153.0,58.40101350237708,4523.927442436886,23.97,Polygon(7 Points),4496.184646660632,4329.037039976229,4496.184646660632,47.264350836521665
73.0,153.0,128.42771506986352,9949.316491081507,24.03,Polygon(7 Points),9888.302723942767,9520.700798228827,9888.302723942767,103.93745276266142
74.0,153.0,39.31600134652278,3126.82124508963,41.69,Polygon(7 Points),3107.6461446188214,2992.1180566251846,3107.6461446188214,31.818716314838873
75.0,153.0,48.03415480434094,3944.2525705262487,63.83,Polygon(7 Points),3920.0646066505215,3774.334511349271,3920.0646066505215,38.874379204322466
76.0,78.0,30.664949551398433,2465.0581887633402,49.03,Polygon(7 Points),2463.123941989422,2417.886185564115,2463.123941989422,28.49240376436556
77.0,78.0,83.25652528240887,6455.142050808551,24.57,Polygon(7 Points),6450.0769218213845,6331.61475118527,6450.0769218213845,77.35797935647747
78.0,78.0,173.07842992997317,12923.189434771331,0.0,Polygon(7 Points),12913.04905042386,12675.887875668155,12913.04905042386,160.81619505688565
79.0,163.0,541.8860475772373,42087.47648625265,25.73,Polygon(7 Points),41712.85209022299,42081.60447721437,42081.60447721437,558.5554363817553
80.0,81.0,141.9359116525906,11026.930008333933,25.91,Polygon(7 Points),10938.608928080412,10980.320481416855,10980.320481416855,166.90161095846025
81.0,81.0,420.6793344813342,31410.72364127295,0.0,Polygon(7 Points),31159.136931150966,31277.954233293007,31277.954233293007,494.67437665614995
82.0,81.0,152.77492854460118,11871.32489758205,26.04,Polygon(7 Points),11776.240568743238,11821.146213493459,11821.146213493459,179.64714772515572
83.0,81.0,308.65501194933523,24925.949914988476,52.2,Polygon(7 Points),24726.303520101304,24820.590877376162,24820.590877376162,362.9456289458131
84.0,177.0,142.81876244462202,11828.487936934338,69.9,Polygon(7 Points),11796.344082291365,11815.35440424623,11815.35440424623,155.40670559806532
85.0,177.0,27.9103266588206,2312.1007638589185,70.06,Polygon(7 Points),2305.817642020385,2309.533567517151,2309.533567517151,30.370322806115997
86.0,177.0,29.03016125438625,2437.178804509906,79.6,Polygon(7 Points),2430.55578374438,2434.472730186084,2434.472730186084,31.588858818701034
87.0,78.0,114.21023287189392,8856.813208827254,24.7,Polygon(7 Points),8849.863570699252,8687.326896931574,8849.863570699252,106.1186832723753
88.0,78.0,46.78244773739813,3763.312646264895,49.51,Polygon(7 Points),3760.3597036615665,3691.296903594596,3760.3597036615665,43.46801183498084
89.0,78.0,25.744238186523848,2145.8466134422283,74.45,Polygon(7 Points),2144.162841063834,2104.7831270808274,2144.162841063834,23.920314226735282
90.0,5.0,17.810018408401866,1518.7315097580608,90.92,Polygon(7 Points),1518.3973659863257,1510.322783551599,1518.3973659863257,17.135315365870706
91.0,5.0,51.91221635583895,4406.4733129687365,87.57,Polygon(7 Points),4405.503822572717,4382.076092402254,4405.503822572717,49.945608039291834
92.0,163.0,55.69606069563759,4597.375634060708,67.52,Polygon(7 Points),4556.453981967976,4596.734212109826,4596.734212109826,57.409371630227184
93.0,163.0,65.20207404452317,5205.559719517276,44.32,Polygon(7 Points),5159.224566433022,5204.8334442384,5204.8334442384,67.20780703574623
94.0,163.0,395.5195881264959,30716.64449328585,25.67,Polygon(7 Points),30443.232890784246,30712.358933087235,30712.358933087235,407.6864815605691
95.0,78.0,25.153421711623047,2068.2526769490605,64.79,Polygon(7 Points),2066.629789876345,2028.6740486073127,2066.629789876345,23.37135582961491
96.0,78.0,224.24879350886275,17856.59505392047,42.53,Polygon(7 Points),17842.583595069867,17514.88654462424,17842.583595069867,208.36124832414657
97.0,78.0,52.55886457888987,4075.4231192578836,24.63,Polygon(7 Points),4072.225274250934,3997.4347483155025,4072.225274250934,48.83518195483379
98.0,78.0,78.2000735078158,6064.194133656176,24.69,Polygon(7 Points),6059.435768116203,5948.148116415074,6059.435768116203,72.65976632549668
99.0,78.0,184.195723485526,14673.890912899937,42.84,Polygon(7 Points),14662.376813034674,14393.087468890504,14662.376813034674,171.14585225135983
100.0,78.0,109.00950081462581,8973.534929309044,65.59,Polygon(7 Points),8966.49370364274,8801.814999806658,8966.49370364274,101.28641190673711
101.0,2.0,54.62087346097976,4556.227470184355,74.99,Polygon(7 Points),4546.923352982695,4555.405347414992,4555.405347414992,56.53394166555524
102.0,5.0,133.2102755700506,10984.519323506373,66.8,Polygon(7 Points),10982.102564063465,10923.701585211298,10982.102564063465,128.16382496216536
103.0,153.0,59.945361005389344,4917.567735609609,63.15,Polygon(7 Points),4887.410957203936,4705.719343407223,4887.410957203936,48.51420212879259
104.0,153.0,27.293148855272385,2190.316135358892,47.87,Polygon(7 Points),2176.884113293577,2095.957505922911,2176.884113293577,22.08853726273941
105.0,153.0,42.54945453913005,3383.4333428910304,41.58,Polygon(7 Points),3362.6845794661617,3237.6753274751936,3362.6845794661617,34.435572717555935
106.0,153.0,29.15960200540678,2340.9182691930537,48.11,Polygon(7 Points),2326.5626858426403,2240.071712873222,2326.5626858426403,23.599070919904324
107.0,153.0,26.126012436950454,2145.145920502315,63.78,Polygon(7 Points),2131.9909028898533,2052.733220010741,2131.9909028898533,21.14396555342475
108.0,177.0,65.95678693585091,5629.862469685602,91.63,Polygon(7 Points),5614.56334761266,5623.611460835666,5623.611460835666,71.7701707680641
109.0,177.0,119.94045530276762,10293.149943552331,95.59,Polygon(7 Points),10265.178361946304,10281.721143694902,10281.721143694902,130.51192089528575
110.0,177.0,79.12857816230071,6889.224152929828,106.26,Polygon(7 Points),6870.502722011922,6881.574836204767,6881.574836204767,86.10291421360252
111.0,177.0,105.11352506907751,9344.347113749163,121.98,Polygon(7 Points),9318.95389891399,9333.971798753553,9333.971798753553,114.37815567908325
112.0,177.0,42.41906358771592,3865.776521939315,141.14,Polygon(7 Points),3855.2712942833414,3861.4842317846906,3861.4842317846906,46.1578493881566
113.0,5.0,82.0899295916999,6770.66793948395,66.96,Polygon(7 Points),6769.178290715932,6733.180936302553,6769.178290715932,78.98008860295842
114.0,163.0,74.95930891519829,6188.490625420938,67.64,Polygon(7 Points),6133.406316347651,6187.627212455384,6187.627212455384,77.26519198860832
115.0,163.0,39.41152850073508,3178.51349923195,51.28,Polygon(7 Points),3150.2212660230807,3178.0700357232304,3178.0700357232304,40.62389795533975
116.0,163.0,92.77785767370496,7409.409806561145,44.53,Polygon(7 Points),7343.457986555357,7408.376051986513,7408.376051986513,95.63187133382377
117.0,81.0,106.09904023778729,8477.224899132338,44.85,Polygon(7 Points),8409.325886435461,8441.39267367887,8441.39267367887,124.76124280778515
118.0,81.0,51.91700671237078,4033.8302818688803,25.98,Polygon(7 Points),4001.5209947159947,4016.779759106916,4016.779759106916,61.04890549225373
119.0,81.0,70.30008904425505,5462.6449858208225,26.04,Polygon(7 Points),5418.8914927067335,5439.555032559795,5439.555032559795,82.66546482420975
120.0,81.0,33.719882702740826,2695.4494036676415,45.17,Polygon(7 Points),2673.859985495882,2684.056058335902,2684.056058335902,39.65101346721116
121.0,254.0,0.42108187562770083,39.38055953307906,161.62,Polygon(7 Points),39.33902445651758,39.11650697728605,39.33902445651758,0.386609220163153
122.0,254.0,8.50158971074863,775.8961680198552,142.27,Polygon(7 Points),775.0778224421246,770.6936678871809,775.0778224421246,7.805591165186195
123.0,254.0,5.788244707818608,515.9863215263308,124.09,Polygon(7 Points),515.4421055064627,512.5265558813353,515.4421055064627,5.314379226765363
124.0,254.0,4.035256212596554,352.02566384639186,107.75,Polygon(7 Points),351.65437879933245,349.66527899291395,351.65437879933245,3.7049024140136684
125.0,254.0,4.234339452345899,362.75374371274694,94.31,Polygon(7 Points),362.37114365076934,360.32142547535966,362.37114365076934,3.8876873319166627
126.0,254.0,5.923885983557428,501.2348027837528,85.25,Polygon(7 Points),500.70614534069625,497.87394828354513,500.70614534069625,5.438915975722198
127.0,153.0,9.95217418903039,816.290596549858,63.04,Polygon(7 Points),811.2847286171132,781.1248683389834,811.2847286171132,8.054364543474266
128.0,177.0,286.60404016163136,23163.911733943365,52.76,Polygon(7 Points),23100.96392390135,23138.192132793658,23138.192132793658,311.865114430502
129.0,177.0,39.459037810900526,3157.209686338376,45.82,Polygon(7 Points),3148.629985384532,3153.7041396582085,3153.7041396582085,42.93692906518012
130.0,177.0,58.18533552519809,4704.352260103711,53.01,Polygon(7 Points),4691.568207226934,4699.128873605467,4699.128873605467,63.31374921131457
131.0,177.0,102.83075664831762,8520.69360355513,70.24,Polygon(7 Points),8497.538662863619,8511.232816296077,8511.232816296077,111.89418568913777
132.0,177.0,37.50345926227225,3203.451731535141,92.15,Polygon(7 Points),3194.746368063221,3199.8948408949173,3199.8948408949173,40.80898722771735
133.0,177.0,6.294471140631699,555.3265691466613,116.21,Polygon(7 Points),553.8174720741359,554.7099730367149,554.7099730367149,6.8492613064545145
134.0,78.0,115.2842080006637,9272.84684246405,49.44,Polygon(7 Points),9265.570756985893,9095.399201303871,9265.570756985893,107.11656957088381
135.0,78.0,16.82687639110876,1385.0706763813353,65.54,Polygon(7 Points),1383.9838588369662,1358.5655988642034,1383.9838588369662,15.634728354108026
136.0,78.0,17.125878202599374,1450.5618837601664,86.0,Polygon(7 Points),1449.42367750734,1422.8035492375498,1449.42367750734,15.912546529709058
137.0,78.0,13.575843737983043,1185.4472004819252,108.46,Polygon(7 Points),1184.517020645346,1162.7621704130406,1184.517020645346,12.614024379078321
138.0,163.0,65.91933630784,5627.896296949993,91.79,Polygon(7 Points),5577.801888180888,5627.111097629884,5627.111097629884,67.94713357548333
139.0,163.0,74.58824160512587,6156.81181505351,67.52,Polygon(7 Points),6102.009481907303,6155.952821888719,6155.952821888719,76.88270998112507
140.0,163.0,98.8058885952277,7888.398663073392,44.32,Polygon(7 Points),7818.183320374945,7887.298080379578,7887.298080379578,101.84533532122038
141.0,163.0,886.7655465685933,68867.54249483682,25.67,Polygon(7 Points),68254.54633381484,68857.93415369274,68857.93415369274,914.0440486453531
142.0,153.0,13.198078750887506,1049.172471582635,41.38,Polygon(7 Points),1042.7384652941728,1003.9742123622704,1042.7384652941728,10.681297926868998
143.0,153.0,36.98903090014687,2865.2874654565608,23.97,Polygon(7 Points),2847.71620994774,2741.8511295706103,2847.71620994774,29.935482771995446
144.0,153.0,554.8117718251411,42981.36043192231,24.03,Polygon(7 Points),42717.779037255634,41129.72714658127,42717.779037255634,449.0130677391127
145.0,153.0,21.14453097374329,1681.6351206072904,41.69,Polygon(7 Points),1671.322563583596,1609.1904252364486,1671.322563583596,17.112417581178182
146.0,153.0,9.924882846832263,814.9668676433612,63.83,Polygon(7 Points),809.9691174227553,779.8581655591472,809.9691174227553,8.032277468351857
147.0,78.0,42.290471864139484,3477.8979219870566,64.9,Polygon(7 Points),3475.1689345472128,3411.3439507054068,3475.1689345472128,39.29428280059418
148.0,78.0,159.75390295646457,12845.27882371946,49.2,Polygon(7 Points),12835.199573161353,12599.468182603756,12835.199573161353,148.43568218951413
149.0,78.0,147.91960407518823,11782.067650529543,42.73,Polygon(7 Points),11772.82266538193,11556.602898647523,11772.82266538193,137.43981795604017
150.0,153.0,18.288154018192227,1517.8344868168724,71.39,Polygon(7 Points),1508.526430327082,1452.446308565043,1508.526430327082,14.80073162827899
151.0,153.0,100.8754802852689,8093.525597147932,47.71,Polygon(7 Points),8043.892390026775,7744.857215299585,8043.892390026775,81.63923543572598
152.0,153.0,28.29028169776594,2191.2567742291085,23.91,Polygon(7 Points),2177.8189837352747,2096.8576221520552,2177.8189837352747,22.89552388286571
153.0,153.0,245.12698701545213,18302.815030487087,0.0,Polygon(7 Points),18190.573783035106,17514.33134394654,18190.573783035106,198.38299404386618
154.0,153.0,61.315468784865786,4750.11958600835,24.03,Polygon(7 Points),4720.989676374691,4545.484845590243,4720.989676374691,49.623039987751774
155.0,153.0,12.891975363662342,1035.081661310525,48.19,Polygon(7 Points),1028.734066326549,990.4904329764578,1028.734066326549,10.433566303419195
156.0,177.0,46.13102622635767,3960.3101590109495,95.85,Polygon(7 Points),3949.548036686351,3955.91290526172,3955.91290526172,50.19698174794088
157.0,177.0,14.712362999895774,1297.8192252493059,116.11,Polygon(7 Points),1294.2924082333284,1296.3782167866061,1296.3782167866061,16.009100108700515
158.0,177.0,17.07904350007182,1551.622562459775,138.71,Polygon(7 Points),1547.4060361907896,1549.8997483729436,1549.8997483729436,18.584378128478583
159.0,254.0,0.9507299204913284,89.1263348514463,163.53,Polygon(7 Points),89.03233239984101,88.52872941401672,89.03233239984101,0.8728966370234079
160.0,163.0,57.58831194110565,4813.634230221197,76.46,Polygon(7 Points),4770.787641003777,4812.962636054319,4812.962636054319,59.359831925120986
161.0,163.0,169.31492467506015,13651.382650930187,51.09,Polygon(7 Points),13529.87047183232,13649.478021596151,13649.478021596151,174.5233560831672
162.0,163.0,420.04205829379225,32618.156015775287,25.61,Polygon(7 Points),32327.818888981714,32613.60515830113,32613.60515830113,432.9633069866759
163.0,163.0,1542.2497798872769,115154.65023158332,0.0,Polygon(7 Points),114129.64838080463,115138.58395240929,115138.58395240929,1589.6921551423052
164.0,163.0,341.58499543816083,26530.394218188798,25.73,Polygon(7 Points),26294.244804154332,26526.692720079518,26526.692720079518,352.09276385959566
165.0,81.0,619.5557350448687,48138.03498293784,25.98,Polygon(7 Points),47752.46953110658,47934.561211400636,47934.561211400636,728.5319765348773
166.0,81.0,683.2814021411871,53094.15359291356,26.04,Polygon(7 Points),52668.89171159857,52869.73089510392,52869.73089510392,803.4666169225129
167.0,81.0,267.05299853168054,21347.282017127676,45.17,Polygon(7 Points),21176.299249774995,21257.04958479776,21257.04958479776,314.02606392750283
168.0,78.0,12.88264655284463,1059.282054130926,64.79,Polygon(7 Points),1058.4508717656527,1039.0113535551259,1058.4508717656527,11.96993872505889
169.0,78.0,111.74155929658725,8897.812754448298,42.53,Polygon(7 Points),8890.830945380392,8727.541864441637,8890.830945380392,103.82490991552822
170.0,78.0,474.12821535185793,36763.98083975228,24.63,Polygon(7 Points),36735.133402535655,36060.45561276401,36735.133402535655,440.5372500365695
171.0,78.0,199.62799562737942,15480.585448248992,24.69,Polygon(7 Points),15468.43836279757,15184.34488499599,15468.43836279757,185.4847810707358
172.0,78.0,71.7803961687913,5718.361333988036,42.84,Polygon(7 Points),5713.874331607005,5608.933264350242,5713.874331607005,66.69490933221027
173.0,78.0,22.221769471214298,1829.2701374726444,65.59,Polygon(7 Points),1827.8347718175214,1794.2647419933612,1827.8347718175214,20.647404851302483
174.0,78.0,12.91963015552885,1099.7038459367675,89.59,Polygon(7 Points),1098.8409459752313,1078.6596232992674,1098.8409459752313,12.00430211895828
175.0,163.0,20.31022305056247,1757.4774509369213,101.7,Polygon(7 Points),1741.8339868102935,1757.2322491729278,1757.2322491729278,20.93500201700754
176.0,177.0,1402.8247775166953,109055.13059588871,26.34,Polygon(7 Points),108758.77384389857,108934.04334195367,108934.04334195367,1526.4687459376446
177.0,177.0,979.473001339722,73133.98410003257,0.0,Polygon(7 Points),72935.24287740914,73052.78119600035,73052.78119600035,1065.8030482477932
178.0,177.0,173.88463656022265,13520.370934967352,26.47,Polygon(7 Points),13483.629397048913,13505.358852731952,13505.358852731952,189.21070354757632
179.0,177.0,33.46695294562173,2706.037414324135,53.06,Polygon(7 Points),2698.6837716803557,2703.032818045579,2703.032818045579,36.41670614322277
180.0,177.0,30.792476642509286,2585.741773180872,79.77,Polygon(7 Points),2578.715033318218,2582.8707448396226,2582.8707448396226,33.50650341948779
181.0,177.0,79.77262504539553,6948.554618266655,106.61,Polygon(7 Points),6929.671957116798,6940.839425107506,6940.839425107506,86.80372692643692
182.0,163.0,13.204545052972351,1121.998996181096,88.32,Polygon(7 Points),1112.011982670616,1121.8424558323618,1121.8424558323618,13.61074059253069
183.0,163.0,15.939840217096966,1315.9613286430913,67.64,Polygon(7 Points),1304.247839047146,1315.7777268341697,1315.7777268341697,16.430178352298373
184.0,163.0,73.02315427112256,5889.268709863189,51.28,Polygon(7 Points),5836.8478018477235,5888.447044085615,5888.447044085615,75.26947774765412
185.0,163.0,184.79875414752306,14758.367303937126,44.53,Polygon(7 Points),14627.00175534152,14756.308229042792,14756.308229042792,190.483495980697
186.0,163.0,80.97891716274002,6533.163092910765,51.52,Polygon(7 Points),6475.010823348003,6532.251591534754,6532.251591534754,83.46997420543343
187.0,163.0,20.36384939482301,1682.7191790926113,68.28,Polygon(7 Points),1667.7411450363045,1682.484407539327,1682.484407539327,20.990278004005035
188.0,81.0,69.47049039845992,5745.719006215556,68.92,Polygon(7 Points),5699.698209032784,5721.432532602705,5721.432532602705,81.68994461357363
189.0,177.0,315.31576337072494,25477.093259336747,52.56,Polygon(7 Points),25407.859390492325,25448.805261842608,25448.805261842608,343.10746830329157
190.0,254.0,51.95696734440767,4167.502988673169,47.52,Polygon(7 Points),4163.107480895802,4139.559256321938,4163.107480895802,47.70341301705371
191.0,254.0,12.963523966406397,1063.2098998668039,62.99,Polygon(7 Points),1062.088521574685,1056.0809180866331,1062.088521574685,11.902240826080854
192.0,153.0,14.4002746404614,1182.0537439995942,63.59,Polygon(7 Points),1174.804848867299,1131.1309710706555,1174.804848867299,11.654243512765929
193.0,153.0,12.319224617530521,1023.6906080429333,72.26,Polygon(7 Points),1017.4128682165613,979.5901052972008,1017.4128682165613,9.970035097647362
194.0,337.0,19.264795459021062,1583.5854515269907,64.58,Polygon(7 Points),1582.2345331676,1553.9033529821354,1582.2345331676,17.84293645987479
195.0,337.0,233.41682692545143,18761.733325831887,48.96,Polygon(7 Points),18745.728145953894,18410.070826714677,18745.728145953894,216.1892463564239
196.0,337.0,59.92912499330566,4771.996412216947,42.52,Polygon(7 Points),4767.925537760509,4682.552001353904,4767.925537760509,55.50599131073172
